,Step,Replicate,variable,value
21367,167.0,11.0,EX_A_sp1,3.644734659654304
21368,168.0,11.0,EX_A_sp1,1.355073389701542
21369,169.0,11.0,EX_A_sp1,-0.09260540023028543
21370,170.0,11.0,EX_A_sp1,0.0
21371,171.0,11.0,EX_A_sp1,0.0
21372,172.0,11.0,EX_A_sp1,2.6393705291202947
21373,173.0,11.0,EX_A_sp1,-0.013707072517924166
21374,174.0,11.0,EX_A_sp1,1.5244201635645345
21375,175.0,11.0,EX_A_sp1,-0.031969112786460537
21376,176.0,11.0,EX_A_sp1,-0.03160491594660127
21377,177.0,11.0,EX_A_sp1,3.1077873739999267
21378,178.0,11.0,EX_A_sp1,-0.0733366693559121
21379,179.0,11.0,EX_A_sp1,1.5418403520146853
21380,180.0,11.0,EX_A_sp1,0.0
21381,181.0,11.0,EX_A_sp1,-0.018802486206297854
21382,182.0,11.0,EX_A_sp1,2.627642198073295
21383,183.0,11.0,EX_A_sp1,-0.036569976320267435
21384,184.0,11.0,EX_A_sp1,-0.0628427268947176
21385,185.0,11.0,EX_A_sp1,0.6011891905052368
21386,186.0,11.0,EX_A_sp1,0.3378247126327192
21387,187.0,11.0,EX_A_sp1,1.3407446750290282
21388,188.0,11.0,EX_A_sp1,0.2302399136474984
21389,189.0,11.0,EX_A_sp1,1.3454437777933612
21390,190.0,11.0,EX_A_sp1,1.3224141252164214
21391,191.0,11.0,EX_A_sp1,2.5719176735001485
21392,192.0,11.0,EX_A_sp1,0.5208623180297685
21393,193.0,11.0,EX_A_sp1,3.565940474031716
21394,194.0,11.0,EX_A_sp1,2.4587826691248624
21395,195.0,11.0,EX_A_sp1,-0.060041919599524415
21396,196.0,11.0,EX_A_sp1,5.2175626596256715
21397,197.0,11.0,EX_A_sp1,-0.09455349447740681
21398,198.0,11.0,EX_A_sp1,-0.1046834361692326
21399,199.0,11.0,EX_A_sp1,-0.10384037221201906
21400,0.0,12.0,EX_A_sp1,0.0
21401,1.0,12.0,EX_A_sp1,-0.009190240100384758
21402,2.0,12.0,EX_A_sp1,5.566311030908064
21403,3.0,12.0,EX_A_sp1,9.239369310448433
21404,4.0,12.0,EX_A_sp1,0.8466244203952383
21405,5.0,12.0,EX_A_sp1,-0.11423926866691148
21406,6.0,12.0,EX_A_sp1,-0.11296523690255017
21407,7.0,12.0,EX_A_sp1,4.60938157511947
21408,8.0,12.0,EX_A_sp1,-0.1512966208923425
21409,9.0,12.0,EX_A_sp1,9.308898928725394
21410,10.0,12.0,EX_A_sp1,1.493703645428634
21411,11.0,12.0,EX_A_sp1,-0.0074657303299907486
21412,12.0,12.0,EX_A_sp1,-0.013079734708560378
21413,13.0,12.0,EX_A_sp1,4.628465944342104
21414,14.0,12.0,EX_A_sp1,-0.04071375283955332
21415,15.0,12.0,EX_A_sp1,8.449797101019742
21416,16.0,12.0,EX_A_sp1,1.044828486896046
21417,17.0,12.0,EX_A_sp1,1.2512791307344344
21418,18.0,12.0,EX_A_sp1,4.09068873741396
21419,19.0,12.0,EX_A_sp1,-0.1543950778946974
21420,20.0,12.0,EX_A_sp1,0.0
21421,21.0,12.0,EX_A_sp1,0.0
21422,22.0,12.0,EX_A_sp1,-0.0024608252290800802
21423,23.0,12.0,EX_A_sp1,-0.015330134220601243
21424,24.0,12.0,EX_A_sp1,2.320727791174671
21425,25.0,12.0,EX_A_sp1,2.6672387246391644
21426,26.0,12.0,EX_A_sp1,-0.10655076115184539
21427,27.0,12.0,EX_A_sp1,1.630773543566546
21428,28.0,12.0,EX_A_sp1,8.84282092719903
21429,29.0,12.0,EX_A_sp1,0.33464257822092414
21430,30.0,12.0,EX_A_sp1,0.0
21431,31.0,12.0,EX_A_sp1,-0.004599101893226458
21432,32.0,12.0,EX_A_sp1,-0.030553149829917865
21433,33.0,12.0,EX_A_sp1,-0.04465552663122527
21434,34.0,12.0,EX_A_sp1,2.210569922187834
21435,35.0,12.0,EX_A_sp1,3.70129137983976
21436,36.0,12.0,EX_A_sp1,-0.0918589717891573
21437,37.0,12.0,EX_A_sp1,3.139211765477618
21438,38.0,12.0,EX_A_sp1,1.3619745257197113
21439,39.0,12.0,EX_A_sp1,-0.11680995541469312
21440,40.0,12.0,EX_A_sp1,0.0
21441,41.0,12.0,EX_A_sp1,-0.01082631836277034
21442,42.0,12.0,EX_A_sp1,2.5609573476541634
21443,43.0,12.0,EX_A_sp1,1.5228468108701543
21444,44.0,12.0,EX_A_sp1,5.180753157394421
21445,45.0,12.0,EX_A_sp1,2.593341369906756
21446,46.0,12.0,EX_A_sp1,-0.17189795657923834
21447,47.0,12.0,EX_A_sp1,0.09856544304556025
21448,48.0,12.0,EX_A_sp1,6.2422295433693975
21449,49.0,12.0,EX_A_sp1,5.686577615579341
21450,50.0,12.0,EX_A_sp1,0.0
21451,51.0,12.0,EX_A_sp1,2.3897126015860892
21452,52.0,12.0,EX_A_sp1,-0.027287085380374
21453,53.0,12.0,EX_A_sp1,0.21990218126697755
21454,54.0,12.0,EX_A_sp1,-0.029331343936460592
21455,55.0,12.0,EX_A_sp1,0.7352434817578508
21456,56.0,12.0,EX_A_sp1,-0.03283722241563205
21457,57.0,12.0,EX_A_sp1,-0.03467644202265345
21458,58.0,12.0,EX_A_sp1,-0.034267568561927836
21459,59.0,12.0,EX_A_sp1,10.0
21460,60.0,12.0,EX_A_sp1,0.0
21461,61.0,12.0,EX_A_sp1,1.7138354264664748
21462,62.0,12.0,EX_A_sp1,-0.018416376012381157
21463,63.0,12.0,EX_A_sp1,4.994427110308038
21464,64.0,12.0,EX_A_sp1,-0.04438655952224449
21465,65.0,12.0,EX_A_sp1,-0.04389172157659672
21466,66.0,12.0,EX_A_sp1,3.539250166581495
21467,67.0,12.0,EX_A_sp1,-0.0626143850194209
21468,68.0,12.0,EX_A_sp1,7.264512167344986
21469,69.0,12.0,EX_A_sp1,4.839230617576624
21470,70.0,12.0,EX_A_sp1,0.0
21471,71.0,12.0,EX_A_sp1,0.7765730803301225
21472,72.0,12.0,EX_A_sp1,0.4525185748243511
21473,73.0,12.0,EX_A_sp1,0.4176028003472139
21474,74.0,12.0,EX_A_sp1,-0.012573875126414544
21475,75.0,12.0,EX_A_sp1,-0.012433290853195696
21476,76.0,12.0,EX_A_sp1,0.2509183426434985
21477,77.0,12.0,EX_A_sp1,-0.01361809702146685
21478,78.0,12.0,EX_A_sp1,-0.03363212871140691
21479,79.0,12.0,EX_A_sp1,-0.04533081735138543
21480,80.0,12.0,EX_A_sp1,0.0
21481,81.0,12.0,EX_A_sp1,2.8017789163235465
21482,82.0,12.0,EX_A_sp1,4.066801389794496
21483,83.0,12.0,EX_A_sp1,-0.043123448719718245
21484,84.0,12.0,EX_A_sp1,0.1399547797151124
21485,85.0,12.0,EX_A_sp1,3.407947648406846
21486,86.0,12.0,EX_A_sp1,-0.07922672223579807
21487,87.0,12.0,EX_A_sp1,2.46893173532123
21488,88.0,12.0,EX_A_sp1,5.393666950629669
21489,89.0,12.0,EX_A_sp1,-0.14945582346485603
21490,90.0,12.0,EX_A_sp1,0.0
21491,91.0,12.0,EX_A_sp1,0.0
21492,92.0,12.0,EX_A_sp1,4.449550541130052
21493,93.0,12.0,EX_A_sp1,5.788683359354693
21494,94.0,12.0,EX_A_sp1,-0.05721659000392101
21495,95.0,12.0,EX_A_sp1,1.5929473663127147
21496,96.0,12.0,EX_A_sp1,-0.06739226684445436
21497,97.0,12.0,EX_A_sp1,2.5996232325456536
21498,98.0,12.0,EX_A_sp1,-0.08730135188720774
21499,99.0,12.0,EX_A_sp1,-0.08626688975947157
21500,100.0,12.0,EX_A_sp1,3.4868852531910166
21501,101.0,12.0,EX_A_sp1,-0.01741924154184158
21502,102.0,12.0,EX_A_sp1,0.8839799410167569
21503,103.0,12.0,EX_A_sp1,4.275813986613034
21504,104.0,12.0,EX_A_sp1,-0.06737296146407198
21505,105.0,12.0,EX_A_sp1,1.4784391655907272
21506,106.0,12.0,EX_A_sp1,-0.08470020333428177
21507,107.0,12.0,EX_A_sp1,-0.09277714037328952
21508,108.0,12.0,EX_A_sp1,-0.09583503408634225
21509,109.0,12.0,EX_A_sp1,-0.10029366742279536
21510,110.0,12.0,EX_A_sp1,1.1269041510647475
21511,111.0,12.0,EX_A_sp1,1.7908021145752582
21512,112.0,12.0,EX_A_sp1,-0.034904238328759954
21513,113.0,12.0,EX_A_sp1,-0.03621752771271229
21514,114.0,12.0,EX_A_sp1,2.652252180636343
21515,115.0,12.0,EX_A_sp1,-0.04978523751071391
21516,116.0,12.0,EX_A_sp1,-0.07084708387358218
21517,117.0,12.0,EX_A_sp1,-0.0749776302329354
21518,118.0,12.0,EX_A_sp1,-0.035446903595406726
21519,119.0,12.0,EX_A_sp1,-0.07343188801122151
21520,120.0,12.0,EX_A_sp1,0.1184317301805871
21521,121.0,12.0,EX_A_sp1,-0.00988437679080716
21522,122.0,12.0,EX_A_sp1,1.4976073690589822
21523,123.0,12.0,EX_A_sp1,-0.028665798765319078
21524,124.0,12.0,EX_A_sp1,-0.03006529299961936
21525,125.0,12.0,EX_A_sp1,-0.032310465437758715
21526,126.0,12.0,EX_A_sp1,-0.03194386508586433
21527,127.0,12.0,EX_A_sp1,-0.03157463084097368
21528,128.0,12.0,EX_A_sp1,-0.031203024196040957
21529,129.0,12.0,EX_A_sp1,-0.04260167360812177
21530,130.0,12.0,EX_A_sp1,0.183268352168324
21531,131.0,12.0,EX_A_sp1,0.15351013100838226
21532,132.0,12.0,EX_A_sp1,-0.005800371405613897
21533,133.0,12.0,EX_A_sp1,1.7418414563263755
21534,134.0,12.0,EX_A_sp1,1.7594856432701242
21535,135.0,12.0,EX_A_sp1,2.666241818161244
21536,136.0,12.0,EX_A_sp1,-0.05831845955143806
21537,137.0,12.0,EX_A_sp1,3.0749630017337
21538,138.0,12.0,EX_A_sp1,-0.09121306826334566
21539,139.0,12.0,EX_A_sp1,1.422895379903608
21540,140.0,12.0,EX_A_sp1,0.0
21541,141.0,12.0,EX_A_sp1,-0.008836555496711668
21542,142.0,12.0,EX_A_sp1,-0.015948263813066833
21543,143.0,12.0,EX_A_sp1,-0.01577552820145031
21544,144.0,12.0,EX_A_sp1,2.333507488978654
21545,145.0,12.0,EX_A_sp1,-0.03882162117231015
21546,146.0,12.0,EX_A_sp1,1.5914213451637034
21547,147.0,12.0,EX_A_sp1,-0.06103966870301954
21548,148.0,12.0,EX_A_sp1,0.3147221399928317
21549,149.0,12.0,EX_A_sp1,-0.0806631989589455
21550,150.0,12.0,EX_A_sp1,1.780498205324345
21551,151.0,12.0,EX_A_sp1,1.3790195107241088
21552,152.0,12.0,EX_A_sp1,2.1873728449406014
21553,153.0,12.0,EX_A_sp1,5.095711720198777
21554,154.0,12.0,EX_A_sp1,-0.07402936290315368
21555,155.0,12.0,EX_A_sp1,-0.0747754014035617
21556,156.0,12.0,EX_A_sp1,-0.07393284405737331
21557,157.0,12.0,EX_A_sp1,-0.07308586993684749
21558,158.0,12.0,EX_A_sp1,2.418266133678205
21559,159.0,12.0,EX_A_sp1,-0.08679369778918172
21560,160.0,12.0,EX_A_sp1,1.186871739494458
21561,161.0,12.0,EX_A_sp1,1.92710383866556
21562,162.0,12.0,EX_A_sp1,-0.01569165581964839
21563,163.0,12.0,EX_A_sp1,2.7165053452572137
21564,164.0,12.0,EX_A_sp1,2.2994843236235987
21565,165.0,12.0,EX_A_sp1,0.9033985031772968
21566,166.0,12.0,EX_A_sp1,0.4026747640635
21567,167.0,12.0,EX_A_sp1,5.062401961513694
21568,168.0,12.0,EX_A_sp1,-0.09994785544066799
21569,169.0,12.0,EX_A_sp1,2.866737592774672
21570,170.0,12.0,EX_A_sp1,0.26038757756945785
21571,171.0,12.0,EX_A_sp1,0.14420290534518967
21572,172.0,12.0,EX_A_sp1,-0.01681160267296616
21573,173.0,12.0,EX_A_sp1,0.9554013460318466
21574,174.0,12.0,EX_A_sp1,1.9826969789265474
21575,175.0,12.0,EX_A_sp1,-0.04703260855790135
21576,176.0,12.0,EX_A_sp1,-0.046496114263865615
21577,177.0,12.0,EX_A_sp1,0.30924437639626606
21578,178.0,12.0,EX_A_sp1,-0.04981742914518797
21579,179.0,12.0,EX_A_sp1,-0.060665347633479985
21580,180.0,12.0,EX_A_sp1,0.0
21581,181.0,12.0,EX_A_sp1,-0.0020160764718809236
21582,182.0,12.0,EX_A_sp1,1.325943310586348
21583,183.0,12.0,EX_A_sp1,-0.02444654812727389
21584,184.0,12.0,EX_A_sp1,-0.030787288968379983
21585,185.0,12.0,EX_A_sp1,-0.033120147536712705
21586,186.0,12.0,EX_A_sp1,1.5325992037603957
21587,187.0,12.0,EX_A_sp1,1.083772198124397
21588,188.0,12.0,EX_A_sp1,1.4023678281940897
21589,189.0,12.0,EX_A_sp1,0.8894757086188828
21590,190.0,12.0,EX_A_sp1,0.0
21591,191.0,12.0,EX_A_sp1,0.0
21592,192.0,12.0,EX_A_sp1,0.0
21593,193.0,12.0,EX_A_sp1,-0.0033513644395102233
21594,194.0,12.0,EX_A_sp1,0.7262790195652954
21595,195.0,12.0,EX_A_sp1,-0.007213412208661114
21596,196.0,12.0,EX_A_sp1,-0.00713049518747016
21597,197.0,12.0,EX_A_sp1,-0.007047004742783537
21598,198.0,12.0,EX_A_sp1,2.477505185623198
21599,199.0,12.0,EX_A_sp1,4.0665430241397775
21600,0.0,13.0,EX_A_sp1,0.0
21601,1.0,13.0,EX_A_sp1,1.3781493809876466
21602,2.0,13.0,EX_A_sp1,2.9916581237301707
21603,3.0,13.0,EX_A_sp1,5.0723883329897355
21604,4.0,13.0,EX_A_sp1,-0.09295137889125298
21605,5.0,13.0,EX_A_sp1,3.600953956044008
21606,6.0,13.0,EX_A_sp1,4.0797623273696555
21607,7.0,13.0,EX_A_sp1,7.420024218092131
21608,8.0,13.0,EX_A_sp1,6.017233250407136
21609,9.0,13.0,EX_A_sp1,8.682547978980136
21610,10.0,13.0,EX_A_sp1,0.0
21611,11.0,13.0,EX_A_sp1,3.237362467845782
21612,12.0,13.0,EX_A_sp1,-0.016488849854559277
21613,13.0,13.0,EX_A_sp1,1.2473236371824017
21614,14.0,13.0,EX_A_sp1,-0.030618937346890147
21615,15.0,13.0,EX_A_sp1,3.083547366257498
21616,16.0,13.0,EX_A_sp1,0.6913499506925826
21617,17.0,13.0,EX_A_sp1,-0.11468606573721181
21618,18.0,13.0,EX_A_sp1,-0.11335628661648696
21619,19.0,13.0,EX_A_sp1,1.7322543257472234
21620,20.0,13.0,EX_A_sp1,0.0
21621,21.0,13.0,EX_A_sp1,-0.009050005435288373
21622,22.0,13.0,EX_A_sp1,-0.008953342402011424
21623,23.0,13.0,EX_A_sp1,-0.0197593720062858
21624,24.0,13.0,EX_A_sp1,3.117383564739108
21625,25.0,13.0,EX_A_sp1,4.853134446749619
21626,26.0,13.0,EX_A_sp1,6.769778417273358
21627,27.0,13.0,EX_A_sp1,-0.19114618337036593
21628,28.0,13.0,EX_A_sp1,1.343009470108627
21629,29.0,13.0,EX_A_sp1,-0.2294474578554221
21630,30.0,13.0,EX_A_sp1,0.025559695767934182
21631,31.0,13.0,EX_A_sp1,4.340867135667606
21632,32.0,13.0,EX_A_sp1,-0.02340462316676399
21633,33.0,13.0,EX_A_sp1,-0.04826929378970765
21634,34.0,13.0,EX_A_sp1,-0.05544529674921816
21635,35.0,13.0,EX_A_sp1,-0.054829849344193854
21636,36.0,13.0,EX_A_sp1,-0.05421237937200597
21637,37.0,13.0,EX_A_sp1,-0.0910250167972062
21638,38.0,13.0,EX_A_sp1,2.145404146836131
21639,39.0,13.0,EX_A_sp1,-0.14158575635148726
21640,40.0,13.0,EX_A_sp1,3.5587419418714212
21641,41.0,13.0,EX_A_sp1,-0.039138183080239294
21642,42.0,13.0,EX_A_sp1,-0.0765756873427132
21643,43.0,13.0,EX_A_sp1,-0.07575540355436523
21644,44.0,13.0,EX_A_sp1,-0.07492867658943944
21645,45.0,13.0,EX_A_sp1,6.265525695320012
21646,46.0,13.0,EX_A_sp1,-0.13262971466733295
21647,47.0,13.0,EX_A_sp1,9.441990130395151
21648,48.0,13.0,EX_A_sp1,-0.21035532640067367
21649,49.0,13.0,EX_A_sp1,-0.20792871711889616
21650,50.0,13.0,EX_A_sp1,3.339137014921492
21651,51.0,13.0,EX_A_sp1,9.694329627363018
21652,52.0,13.0,EX_A_sp1,-0.06689835873110452
21653,53.0,13.0,EX_A_sp1,1.9113618701409099
21654,54.0,13.0,EX_A_sp1,-0.10701074593134048
21655,55.0,13.0,EX_A_sp1,-0.10583399801995286
21656,56.0,13.0,EX_A_sp1,-0.10465020145630621
21657,57.0,13.0,EX_A_sp1,-0.11429740141316513
21658,58.0,13.0,EX_A_sp1,-0.11912956524398542
21659,59.0,13.0,EX_A_sp1,0.8639856432967898
21660,60.0,13.0,EX_A_sp1,6.638871217042631
21661,61.0,13.0,EX_A_sp1,-0.033139354109176455
21662,62.0,13.0,EX_A_sp1,-0.04046763598381982
21663,63.0,13.0,EX_A_sp1,2.63796410627945
21664,64.0,13.0,EX_A_sp1,0.8069426789759837
21665,65.0,13.0,EX_A_sp1,-0.09164793277709199
21666,66.0,13.0,EX_A_sp1,-0.091531153494544
21667,67.0,13.0,EX_A_sp1,0.23208725867807495
21668,68.0,13.0,EX_A_sp1,2.0777173516462484
21669,69.0,13.0,EX_A_sp1,1.48039684905236
21670,70.0,13.0,EX_A_sp1,0.0
21671,71.0,13.0,EX_A_sp1,0.630786027717738
21672,72.0,13.0,EX_A_sp1,2.839268638554698
21673,73.0,13.0,EX_A_sp1,0.8480730926927676
21674,74.0,13.0,EX_A_sp1,-0.03871986121961252
21675,75.0,13.0,EX_A_sp1,-0.03828720339990987
21676,76.0,13.0,EX_A_sp1,-0.03785156311978452
21677,77.0,13.0,EX_A_sp1,3.19892690260273
21678,78.0,13.0,EX_A_sp1,3.9424820260034847
21679,79.0,13.0,EX_A_sp1,0.9198021450151734
21680,80.0,13.0,EX_A_sp1,0.0
21681,81.0,13.0,EX_A_sp1,0.0
21682,82.0,13.0,EX_A_sp1,-0.010338430449367294
21683,83.0,13.0,EX_A_sp1,0.44125569803749565
21684,84.0,13.0,EX_A_sp1,1.4796146600933688
21685,85.0,13.0,EX_A_sp1,-0.02270539737903557
21686,86.0,13.0,EX_A_sp1,0.055654791413229154
21687,87.0,13.0,EX_A_sp1,3.266199289808852
21688,88.0,13.0,EX_A_sp1,1.7868228212208959
21689,89.0,13.0,EX_A_sp1,1.431406298513819
21690,90.0,13.0,EX_A_sp1,0.0
21691,91.0,13.0,EX_A_sp1,0.0
21692,92.0,13.0,EX_A_sp1,0.3886542403165164
21693,93.0,13.0,EX_A_sp1,-0.02605616785126594
21694,94.0,13.0,EX_A_sp1,-0.026193103662000672
21695,95.0,13.0,EX_A_sp1,-0.025898630772950414
21696,96.0,13.0,EX_A_sp1,-0.03799296345914678
21697,97.0,13.0,EX_A_sp1,-0.03755095901286005
21698,98.0,13.0,EX_A_sp1,-0.03710682148053195
21699,99.0,13.0,EX_A_sp1,2.9635205974985137
21700,100.0,13.0,EX_A_sp1,0.0
21701,101.0,13.0,EX_A_sp1,1.0762680351756788
21702,102.0,13.0,EX_A_sp1,-0.005484771760639406
21703,103.0,13.0,EX_A_sp1,-0.015573652005023263
21704,104.0,13.0,EX_A_sp1,0.04842272564825392
21705,105.0,13.0,EX_A_sp1,0.5847991799568281
21706,106.0,13.0,EX_A_sp1,-0.02170751069808496
21707,107.0,13.0,EX_A_sp1,-0.02145712471896327
21708,108.0,13.0,EX_A_sp1,2.0678778836408487
21709,109.0,13.0,EX_A_sp1,-0.050799011664548005
21710,110.0,13.0,EX_A_sp1,0.0
21711,111.0,13.0,EX_A_sp1,1.5095314523857306
21712,112.0,13.0,EX_A_sp1,3.232367524881797
21713,113.0,13.0,EX_A_sp1,1.3563038320874636
21714,114.0,13.0,EX_A_sp1,0.7969753155678629
21715,115.0,13.0,EX_A_sp1,-0.06353203504322684
21716,116.0,13.0,EX_A_sp1,-0.09106500811126668
21717,117.0,13.0,EX_A_sp1,-0.0900160341977562
21718,118.0,13.0,EX_A_sp1,-0.08895971642718747
21719,119.0,13.0,EX_A_sp1,1.9340802816765654
21720,120.0,13.0,EX_A_sp1,2.0425931296515247
21721,121.0,13.0,EX_A_sp1,-0.010207753076681723
21722,122.0,13.0,EX_A_sp1,-0.011270720948067707
21723,123.0,13.0,EX_A_sp1,-0.011148630072901873
21724,124.0,13.0,EX_A_sp1,3.8024229399355036
21725,125.0,13.0,EX_A_sp1,-0.04209070525344838
21726,126.0,13.0,EX_A_sp1,-0.04161432927192013
21727,127.0,13.0,EX_A_sp1,-0.041408590738861474
21728,128.0,13.0,EX_A_sp1,-0.05308906900848794
21729,129.0,13.0,EX_A_sp1,-0.07383397456141819
21730,130.0,13.0,EX_A_sp1,0.0
21731,131.0,13.0,EX_A_sp1,-0.01663193801732086
21732,132.0,13.0,EX_A_sp1,-0.01645440195499149
21733,133.0,13.0,EX_A_sp1,4.503752789823839
21734,134.0,13.0,EX_A_sp1,0.5516418713515715
21735,135.0,13.0,EX_A_sp1,-0.04266589092440855
21736,136.0,13.0,EX_A_sp1,5.037543882332687
21737,137.0,13.0,EX_A_sp1,2.2817868712547305
21738,138.0,13.0,EX_A_sp1,-0.12070794196790127
21739,139.0,13.0,EX_A_sp1,1.3338248051767636
21740,140.0,13.0,EX_A_sp1,0.0
21741,141.0,13.0,EX_A_sp1,-0.004427430233523962
21742,142.0,13.0,EX_A_sp1,2.7956694358092826
21743,143.0,13.0,EX_A_sp1,-0.024389875891020135
21744,144.0,13.0,EX_A_sp1,-0.010261129477621964
21745,145.0,13.0,EX_A_sp1,3.347172656959402
21746,146.0,13.0,EX_A_sp1,-0.05415223538134051
21747,147.0,13.0,EX_A_sp1,-0.05352557571656132
21748,148.0,13.0,EX_A_sp1,-0.05620045707667354
21749,149.0,13.0,EX_A_sp1,2.2542054954779274
21750,150.0,13.0,EX_A_sp1,1.0555993750569301
21751,151.0,13.0,EX_A_sp1,0.31588621218022717
21752,152.0,13.0,EX_A_sp1,2.548511296939376
21753,153.0,13.0,EX_A_sp1,-0.04427345673010858
21754,154.0,13.0,EX_A_sp1,5.618032343704536
21755,155.0,13.0,EX_A_sp1,1.8359264166376104
21756,156.0,13.0,EX_A_sp1,-0.09975633768024182
21757,157.0,13.0,EX_A_sp1,3.245879110830467
21758,158.0,13.0,EX_A_sp1,-0.13915751304520807
21759,159.0,13.0,EX_A_sp1,-0.14243955501728853
21760,160.0,13.0,EX_A_sp1,0.0
21761,161.0,13.0,EX_A_sp1,2.4013561800129724
21762,162.0,13.0,EX_A_sp1,-0.013560139448928253
21763,163.0,13.0,EX_A_sp1,-0.013413501833529828
21764,164.0,13.0,EX_A_sp1,-0.013265752829743434
21765,165.0,13.0,EX_A_sp1,0.17890652799098028
21766,166.0,13.0,EX_A_sp1,-0.03506884390928594
21767,167.0,13.0,EX_A_sp1,-0.034662297481657035
21768,168.0,13.0,EX_A_sp1,1.7847925655581094
21769,169.0,13.0,EX_A_sp1,1.776697060464431
21770,170.0,13.0,EX_A_sp1,1.3462997383531614
21771,171.0,13.0,EX_A_sp1,-0.006729233800339628
21772,172.0,13.0,EX_A_sp1,-0.006657454430972338
21773,173.0,13.0,EX_A_sp1,2.085398165853001
21774,174.0,13.0,EX_A_sp1,0.1750683815158115
21775,175.0,13.0,EX_A_sp1,1.4013046297073684
21776,176.0,13.0,EX_A_sp1,1.3121268849539147
21777,177.0,13.0,EX_A_sp1,-0.07027941003564285
21778,178.0,13.0,EX_A_sp1,-0.07570580019628625
21779,179.0,13.0,EX_A_sp1,-0.07480353250809908
21780,180.0,13.0,EX_A_sp1,0.0
21781,181.0,13.0,EX_A_sp1,1.3326215675072548
21782,182.0,13.0,EX_A_sp1,3.3604773595634025
21783,183.0,13.0,EX_A_sp1,-0.040001094166048856
21784,184.0,13.0,EX_A_sp1,-0.04704926114882006
21785,185.0,13.0,EX_A_sp1,1.380155333000261
21786,186.0,13.0,EX_A_sp1,4.047804103512667
21787,187.0,13.0,EX_A_sp1,-0.10529630581160222
21788,188.0,13.0,EX_A_sp1,0.7847741236788106
21789,189.0,13.0,EX_A_sp1,2.402389700424161
21790,190.0,13.0,EX_A_sp1,1.1944631707736741
21791,191.0,13.0,EX_A_sp1,-0.025931718615824002
21792,192.0,13.0,EX_A_sp1,1.0778748267589278
21793,193.0,13.0,EX_A_sp1,-0.005399963537015939
21794,194.0,13.0,EX_A_sp1,-0.04055336781646378
21795,195.0,13.0,EX_A_sp1,-0.040098514668731
21796,196.0,13.0,EX_A_sp1,-0.056000751671335905
21797,197.0,13.0,EX_A_sp1,0.1025038926062872
21798,198.0,13.0,EX_A_sp1,-0.0671980188364614
21799,199.0,13.0,EX_A_sp1,1.2121976843450666
21800,0.0,14.0,EX_A_sp1,6.90500120936177
21801,1.0,14.0,EX_A_sp1,-0.048749254276392234
21802,2.0,14.0,EX_A_sp1,8.402879633120698
21803,3.0,14.0,EX_A_sp1,-0.12556670285037538
21804,4.0,14.0,EX_A_sp1,-0.14424220200999352
21805,5.0,14.0,EX_A_sp1,9.525305137928727
21806,6.0,14.0,EX_A_sp1,1.7529434034022557
21807,7.0,14.0,EX_A_sp1,-0.20012062109833254
21808,8.0,14.0,EX_A_sp1,1.4632402595225396
21809,9.0,14.0,EX_A_sp1,9.96474693294353
21810,10.0,14.0,EX_A_sp1,0.0
21811,11.0,14.0,EX_A_sp1,-0.03869277268489517
21812,12.0,14.0,EX_A_sp1,-0.05458069434348435
21813,13.0,14.0,EX_A_sp1,1.0091612207550154
21814,14.0,14.0,EX_A_sp1,-0.09977782978682655
21815,15.0,14.0,EX_A_sp1,-0.09867516954645125
21816,16.0,14.0,EX_A_sp1,2.7374421966765867
21817,17.0,14.0,EX_A_sp1,0.51682926568186
21818,18.0,14.0,EX_A_sp1,-0.16470741393189323
21819,19.0,14.0,EX_A_sp1,0.10970955110347601
21820,20.0,14.0,EX_A_sp1,0.0
21821,21.0,14.0,EX_A_sp1,9.34247826218372
21822,22.0,14.0,EX_A_sp1,6.740895177370586
21823,23.0,14.0,EX_A_sp1,-0.10249487150431155
21824,24.0,14.0,EX_A_sp1,4.84722644930659
21825,25.0,14.0,EX_A_sp1,2.3015504619986413
21826,26.0,14.0,EX_A_sp1,2.457280757785387
21827,27.0,14.0,EX_A_sp1,7.182991285761255
21828,28.0,14.0,EX_A_sp1,-0.25927416295476546
21829,29.0,14.0,EX_A_sp1,0.5630702765216982
21830,30.0,14.0,EX_A_sp1,0.0
21831,31.0,14.0,EX_A_sp1,1.762385126718758
21832,32.0,14.0,EX_A_sp1,-0.05147998697717736
21833,33.0,14.0,EX_A_sp1,7.48030210426927
21834,34.0,14.0,EX_A_sp1,-0.12135000736338859
21835,35.0,14.0,EX_A_sp1,-0.13663735229437968
21836,36.0,14.0,EX_A_sp1,-0.16662053283197584
21837,37.0,14.0,EX_A_sp1,0.11597740745612589
21838,38.0,14.0,EX_A_sp1,-0.16441613322770068
21839,39.0,14.0,EX_A_sp1,0.01665083923964432
21840,40.0,14.0,EX_A_sp1,0.0
21841,41.0,14.0,EX_A_sp1,0.0
21842,42.0,14.0,EX_A_sp1,5.334975240149168
21843,43.0,14.0,EX_A_sp1,4.71201434471559
21844,44.0,14.0,EX_A_sp1,-0.052141271039308726
21845,45.0,14.0,EX_A_sp1,5.623265734121991
21846,46.0,14.0,EX_A_sp1,0.2860434037122015
21847,47.0,14.0,EX_A_sp1,7.037464334030714
21848,48.0,14.0,EX_A_sp1,7.751568469244152
21849,49.0,14.0,EX_A_sp1,-0.2250654259395624
21850,50.0,14.0,EX_A_sp1,0.0
21851,51.0,14.0,EX_A_sp1,4.142965637786343
